ID;Active (0/1);Name *;Categories (x,y,z...);Wholesale price;Brand;Delivery;Availability;Description;Image URLs (x,y,z...)
;1;Mystery Box Funko Figurka POP! Special Edition Exclusive;Funko|Mystery Boxy|Zakupy wg kategorii|Figurki|Funko POP!|Limited Edition (Exclusive)|Promocje;"49,00zł";"Funko";"24 godziny";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Mystery Funko POP! Box Special Edition - co to jest :)?</strong></p>
<p> </p>
<p>Jeżeli lubisz niespodzianki to Mystery POP! Box może być dla Ciebie fajnym rozwiązaniem :). </p>
<p>Dostaniesz od nas 1 losową figurkę Funko POP! z serii <strong>Special Edition (może to być również inna naklejka oznaczająca Funko Exclusive jak Limited Edition, Chase itp. ).</strong></p>
<p>Wszystkie figurki są w nowe i oryginalne.</p>
<p> </p>
<p><strong>Dlaczego warto?</strong></p>
<p>- super niespodzianka</p>
<p>- gwarancja otrzymania figurki, której nie masz w kolekcji (przy zakupie prosimy o informację jakie figurki już posiadasz - pole ""Uwagi"" przy formularzu adresowym)</p>
<p>- przy zamówieniu kilku sztuk na pewno nie otrzymasz takich samych figurek</p>
<p> </p>
<p>W przypadku gdy nie będziemy w stanie zapewnić figurek innych niż te które zostaną wymienione w wiadomości skontaktujemy się mailowo.</p>
<p> </p>
<div id=""spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2"" style=""display: none;""> </div></div>";"images/Mystery_Box_Funko_Figurka_POP!_Special_Edition_Exclusive/Mystery-Funko-Special-Editio.jpg|images/Mystery_Box_Funko_Figurka_POP!_Special_Edition_Exclusive/Mystery-Special.jpg"
;1;Maskotka Pluszak One Piece Brook 25 cm;One Piece|One Piece|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"109,00zł";"One Piece";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak One Piece Brook 25 cm.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 25 cm.</p></div>";"images/Maskotka_Pluszak_One_Piece_Brook_25_cm/One-Piece-Plush-Figure-Brook-25-cm-1.jpg|images/Maskotka_Pluszak_One_Piece_Brook_25_cm/One-Piece-Plush-Figure-Brook-25-cm-2.jpg|images/Maskotka_Pluszak_One_Piece_Brook_25_cm/One-Piece-Plush-Figure-Brook-25-cm-3.jpg|images/Maskotka_Pluszak_One_Piece_Brook_25_cm/One-Piece-Plush-Figure-Brook-25-cm-4.jpg"
;1;Figurka Tokyo Ghoul Funko POP! Hinami Fueguchi 1546 CHASE Limited Edition;Funko|Inne Bajki, Anime, Komiksy|Figurki|Funko POP!|Limited Edition (Exclusive)|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"135,00zł";"Funko";"24 godziny";"Ostatnia sztuka!";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Tokyo Ghoul Funko POP! Hinami Fueguchi 1546 CHASE Limited Edition.</span></strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span> </p>
<p><span style=""font-size: small;"">Super pomysł na prezent dla każdego fana mangi Tokyo Ghoul. Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p>
<div id=""spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2"" style=""display: none;""> </div></div>";"images/Figurka_Tokyo_Ghoul_Funko_POP!_Hinami_Fueguchi_1546_CHASE_Limited_Edition/Hinami-Fueguch-4.jpg|images/Figurka_Tokyo_Ghoul_Funko_POP!_Hinami_Fueguchi_1546_CHASE_Limited_Edition/Hinami-Fueguch-5.jpg"
;1;Figurka Vesemir & Geralt Funko POP! Witcher Wiedźmin Special Edition 2-pack;Funko|Wiedźmin|Figurki|Funko POP!|Limited Edition (Exclusive)|Zakupy wg tematyki|Gadżety z gier|Nowości;"149,00zł";"Funko";"24 godziny";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Vesemir &amp; Geralt Funko POP! Witcher Wiedźmin Special Edition 2-pack.</strong></p>
<p>Produkt nowy, oryginalny.</p>
<p>Super pomysł na prezent dla fana Wiedźmina i kolekcjonera figurek Funko.</p>
<p>Wymiary: 9 cm.</p>
<p>Zerknij także na pozostałe gadżety z Wiedźmina dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Vesemir_&_Geralt_Funko_POP!_Witcher_Wiedźmin_Special_Edition_2-pack/The-Witcher-POP-Television-Vinyl-Figures-2-Pack-Geralt--Vesemir-9-cm-2.webp|images/Figurka_Vesemir_&_Geralt_Funko_POP!_Witcher_Wiedźmin_Special_Edition_2-pack/The-Witcher-POP-Television-Vinyl-Figures-2-Pack-Geralt--Vesemir-9-cm-1.jpg"
;1;Figurka Tokyo Ghoul Funko POP! Hinami Fueguchi 1546;Funko|Inne Bajki, Anime, Komiksy|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"69,99zł";"Funko";"24 godziny";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Tokyo Ghoul Funko POP! Hinami Fueguchi 1546.</span></strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span> </p>
<p><span style=""font-size: small;"">Super pomysł na prezent dla każdego fana mangi Tokyo Ghoul. Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p>
<div id=""spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2"" style=""display: none;""> </div></div>";"images/Figurka_Tokyo_Ghoul_Funko_POP!_Hinami_Fueguchi_1546/Hinami-Fueguch-2.jpg|images/Figurka_Tokyo_Ghoul_Funko_POP!_Hinami_Fueguchi_1546/Hinami-Fueguch-3.jpg"
;1;Figurka Skazani na Shawshank Funko POP! Andy Dufresne The Shawshank Redemption;Funko|Inne Filmy i Seriale|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Skazani na Shawshank Funko POP! Andy Dufresne The Shawshank Redemption.</strong></p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Wymiary: ok. 9 cm.</p>
<p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Skazani_na_Shawshank_Funko_POP!_Andy_Dufresne_The_Shawshank_Redemption/The-Shawshank-Redemption-POP-Movies-Vinyl-Figure-Andy-Dufresne-9-cm-1.jpg|images/Figurka_Skazani_na_Shawshank_Funko_POP!_Andy_Dufresne_The_Shawshank_Redemption/The-Shawshank-Redemption-POP-Movies-Vinyl-Figure-Andy-Dufresne-9-cm-2.jpg"
;1;Figurka Paolo Banchero NBA Funko POP! Orlando Magic;Funko|Gadżety koszykarskie|Figurki|Funko POP!|Gadżety sportowe|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Paolo Banchero NBA Funko POP! Orlando Magic.</span></strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span> </p>
<p><span style=""font-size: small;"">Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p>
<div id=""spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2"" style=""display: none;""> </div></div>";"images/Figurka_Paolo_Banchero_NBA_Funko_POP!_Orlando_Magic/NBA-Legends-POP-Sports-Vinyl-Figure-Magic--Paolo-Banchero-9-cm-1.jpg|images/Figurka_Paolo_Banchero_NBA_Funko_POP!_Orlando_Magic/NBA-Legends-POP-Sports-Vinyl-Figure-Magic--Paolo-Banchero-9-cm-2.jpg"
;1;Figurka Shai Gilgeous-Alexander SGA NBA Funko POP! OKC Thunder;Funko|Gadżety koszykarskie|Figurki|Funko POP!|Gadżety sportowe|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Shai Gilgeous-Alexander SGA NBA Funko POP! OKC Thunder.</span></strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span> </p>
<p><span style=""font-size: small;"">Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p>
<div id=""spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2"" style=""display: none;""> </div></div>";"images/Figurka_Shai_Gilgeous-Alexander_SGA_NBA_Funko_POP!_OKC_Thunder/NBA-Legends-POP-Sports-Vinyl-Figure-Thunder--Shai-Gilgeous-Alexander-9-cm-1.jpg|images/Figurka_Shai_Gilgeous-Alexander_SGA_NBA_Funko_POP!_OKC_Thunder/NBA-Legends-POP-Sports-Vinyl-Figure-Thunder--Shai-Gilgeous-Alexander-9-cm-2.jpg"
;1;Figurka Shakira Funko POP! Metallic Super Bowl Special Editon;Funko|Gadżety muzyczne|Figurki|Funko POP!|Limited Edition (Exclusive)|Zakupy wg tematyki|Nowości;"74,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Shakira Funko POP! Metallic Super Bowl Special Editon.</strong></p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Wymiary: ok. 9 cm.</p>
<p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Shakira_Funko_POP!_Metallic_Super_Bowl_Special_Editon/Shakira-POP-Rocks-Vinyl-Figure-ShakiraSuper-Bowl-Metallic-9-cm-4.jpg|images/Figurka_Shakira_Funko_POP!_Metallic_Super_Bowl_Special_Editon/Shakira-POP-Rocks-Vinyl-Figure-ShakiraSuper-Bowl-Metallic-9-cm-2.jpg"
;1;Figurka Goosebumps Gęsia Skórka Funko POP! Cover Werewolf Of Fever Swamp 28 cm;Funko|Inne Filmy i Seriale|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"145,00zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Goosebumps Gęsia Skórka Funko POP! Cover Werewolf Of Fever Swamp 28 cm.</strong></p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_Cover_Werewolf_Of_Fever_Swamp_28_cm/Goosebumps-POP-Comic-Cover-Vinyl-Figure-Ww-of-Fever-1.jpg|images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_Cover_Werewolf_Of_Fever_Swamp_28_cm/Goosebumps-POP-Comic-Cover-Vinyl-Figure-Ww-of-Fever-2.jpg"
;1;Figurka Goosebumps Gęsia Skórka Funko POP! The Haunted Mask;Funko|Inne Filmy i Seriale|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Goosebumps Gęsia Skórka POP! The Haunted Mask.</strong></p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Wymiary: ok. 9 cm.</p>
<p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_The_Haunted_Mask/Goosebumps-POP-Books-Vinyl-Figure-The-Haunted-Mask-9-cm-1.jpg|images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_The_Haunted_Mask/Goosebumps-POP-Books-Vinyl-Figure-The-Haunted-Mask-9-cm-2.jpg"
;1;Figurka Goosebumps Gęsia Skórka Funko POP! Attack of the Mutant;Funko|Inne Filmy i Seriale|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Goosebumps Gęsia Skórka POP! Attack of the Mutant.</strong></p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Wymiary: ok. 9 cm.</p>
<p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_Attack_of_the_Mutant/Goosebumps-POP-Books-Vinyl-Figure-Attack-of-the-Mutant-9-cm-1.jpg|images/Figurka_Goosebumps_Gęsia_Skórka_Funko_POP!_Attack_of_the_Mutant/Goosebumps-POP-Books-Vinyl-Figure-Attack-of-the-Mutant-9-cm-2.jpg"
;1;Figurka Disney Villains Funko POP! 4-Pack Villains Special Edition;Funko|Disney|Figurki|Funko POP!|Limited Edition (Exclusive)|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"219,00zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Disney Villains Funko POP! 4-Pack Villains Special Edition.</span></strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p></div>";"images/Figurka_Disney_Villains_Funko_POP!_4-Pack_Villains_Special_Edition/Disney-Villains-POP-Movies-Vinyl-Figure-4-Pack-Villains-GWEMEA-9-cm-2.jpg|images/Figurka_Disney_Villains_Funko_POP!_4-Pack_Villains_Special_Edition/Disney-Villains-POP-Movies-Vinyl-Figure-4-Pack-Villains-GWEMEA-9-cm-3.jpg|images/Figurka_Disney_Villains_Funko_POP!_4-Pack_Villains_Special_Edition/Disney-Villains-POP-Movies-Vinyl-Figure-4-Pack-Villains-GWEMEA-9-cm-1.jpg"
;1;Figurka Jack Skellington Nightmare Before Christmas Funko POP!;Funko|Disney|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Jack Skellington Nightmare Before Christmas Funko POP!.</strong></p>
<p>Urocza figurka wykonana jest z winylu.</p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Z uwagi na wielkość figurki opakowanie może nie być w idealnym stanie.</p></div>";"images/Figurka_Jack_Skellington_Nightmare_Before_Christmas_Funko_POP!/Nightmare-Before-Christmas-POP-Vinyl-Figure-Jack-Skellington-10-cm-2.jpg|images/Figurka_Jack_Skellington_Nightmare_Before_Christmas_Funko_POP!/Nightmare-Before-Christmas-POP-Vinyl-Figure-Jack-Skellington-10-cm.jpg"
;1;Figurka Borderlands Youtooz Tina 13 cm;Youtooz|Borderlands|Figurki|Mini Figurki|Statuetki|Zakupy wg tematyki|Gadżety z gier|Nowości;"155,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Borderlands Youtooz Tina 13 cm.</strong></p>
<p>Świetne wykonanie, dbałość o detale, wysokiej jakości materiały.</p>
<p>Oryginalny produkt na licencji.</p>
<p>Sprawdź także inne figurki kolekcjonerskie Youtooz dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Borderlands_Youtooz_Tina_13_cm/Borderlands-Vinyl-Figure-Tina-13-cm-1.jpg|images/Figurka_Borderlands_Youtooz_Tina_13_cm/Borderlands-Vinyl-Figure-Tina-13-cm-2.jpg"
;1;Maskotka Pluszak Youtooz Poppy Playtime Huggy Wuggy Shoulder Rider 15 cm;Youtooz|Inne Gry|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z gier|Nowości;"155,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Youtooz Poppy Playtime Huggy Wuggy Shoulder Rider 15 cm.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Warto także sprawdzić inne maskotki i figurki od firmy Youtooz.</p></div>";"images/Maskotka_Pluszak_Youtooz_Poppy_Playtime_Huggy_Wuggy_Shoulder_Rider_15_cm/Playtime-Plush-Figure-Huggy-Wuggy-Shoulder-Rider-15-cm-1.jpg|images/Maskotka_Pluszak_Youtooz_Poppy_Playtime_Huggy_Wuggy_Shoulder_Rider_15_cm/Playtime-Plush-Figure-Huggy-Wuggy-Shoulder-Rider-15-cm-2.jpg"
;1;Maskotka Pluszak Youtooz Five Nights at Freddy's FNAF Long Popgoes 40 cm;Youtooz|Five Nights at Freddy's|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z gier|Nowości;"179,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Youtooz Five Nights at Freddy's FNAF Long Popgoes 40 cm.</strong></p>
<p><strong>Oryginalny produkt na licencji.</strong></p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 22 cm.</p></div>";"images/Maskotka_Pluszak_Youtooz_Five_Nights_at_Freddy's_FNAF_Long_Popgoes_40_cm/Five-Nights-at-Freddys-Plush-Figure-Long-Popgoes-40-cm-1.jpg|images/Maskotka_Pluszak_Youtooz_Five_Nights_at_Freddy's_FNAF_Long_Popgoes_40_cm/Five-Nights-at-Freddys-Plush-Figure-Long-Popgoes-40-cm-2.jpg|images/Maskotka_Pluszak_Youtooz_Five_Nights_at_Freddy's_FNAF_Long_Popgoes_40_cm/Five-Nights-at-Freddys-Plush-Figure-Long-Popgoes-40-cm-3.jpg|images/Maskotka_Pluszak_Youtooz_Five_Nights_at_Freddy's_FNAF_Long_Popgoes_40_cm/Five-Nights-at-Freddys-Plush-Figure-Long-Popgoes-40-cm-4.jpg"
;1;Maskotka Pluszak Youtooz Poppy Playtime Kissy Missy Shoulder Rider 15 cm;Youtooz|Inne Gry|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z gier|Nowości;"155,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Youtooz Poppy Playtime Kissy Missy Shoulder Rider 15 cm.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Warto także sprawdzić inne maskotki i figurki od firmy Youtooz.</p></div>";"images/Maskotka_Pluszak_Youtooz_Poppy_Playtime_Kissy_Missy_Shoulder_Rider_15_cm/Poppy-Playtime-Plush-Figure-Kissy-Missy-Shoulder-Rider-15-cm-1.jpg|images/Maskotka_Pluszak_Youtooz_Poppy_Playtime_Kissy_Missy_Shoulder_Rider_15_cm/Poppy-Playtime-Plush-Figure-Kissy-Missy-Shoulder-Rider-15-cm-2.jpg"
